time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-07-04T02:11:52.834Z,-10.0603,161.4134,71.052,4.2,mb,14,178,1.571,0.73,us,us7000myl3,2024-07-12T23:14:44.040Z,"70 km NW of Kirakira, Solomon Islands",earthquake,12.25,5.847,0.2,7,reviewed,us,us
2024-07-04T01:50:43.601Z,-22.5853,-177.1967,10,4.6,mb,13,94,2.326,0.69,us,us7000myl0,2024-07-25T22:36:42.040Z,"250 km SW of Houma, Tonga",earthquake,6.8,1.89,0.173,10,reviewed,us,us
2024-07-04T01:29:09.123Z,-25.5293,-175.9807,10,4.7,mb,17,164,4.086,1.08,us,us7000mykz,2024-07-12T02:53:25.040Z,"south of Tonga",earthquake,12.37,1.913,0.152,13,reviewed,us,us
2024-07-04T01:25:27.070Z,36.4317,140.5809,62.597,4.5,mb,65,129,1.915,0.75,us,us7000mwza,2024-07-20T00:41:56.897Z,"4 km SSE of Funaishikawa, Japan",earthquake,7.67,3.433,0.085,41,reviewed,us,us
2024-07-04T01:20:06.840Z,36.5508333333333,-121.165333333333,8.91,3.26,mw,79,68,0.1049,0.16,nc,nc75030507,2024-07-20T00:38:34.040Z,"3 km NNW of Pinnacles, CA",earthquake,0.15,0.47,,4,reviewed,nc,nc
2024-07-04T01:16:16.724Z,-25.3739,-176.2112,10,4.6,mb,16,135,4.142,1.05,us,us7000mym6,2024-07-25T22:45:36.040Z,"south of the Fiji Islands",earthquake,5.09,1.94,0.173,10,reviewed,us,us
2024-07-04T00:21:32.690Z,37.2091666666667,-119.738,23.32,2.63,md,10,138,0.1555,0.17,nc,nc75030492,2024-07-17T23:10:21.040Z,"4 km ENE of Yosemite Lakes, CA",earthquake,0.68,0.59,0.191,55,reviewed,nc,nc
2024-07-04T00:17:29.621Z,19.6475,-109.382,10,5.2,mww,222,99,1.694,0.57,us,us7000mwyt,2024-07-18T05:34:50.431Z,"Revilla Gigedo Islands region",earthquake,6.87,1.816,0.043,52,reviewed,us,us
2024-07-04T00:03:17.060Z,51.9405,-174.6835,69.8,2.7,ml,10,217,0.398,0.19,us,us7000mx42,2024-07-08T02:51:36.040Z,"43 km SW of Atka, Alaska",earthquake,7.59,8.671,0.115,10,reviewed,us,us
2024-07-04T00:01:23.764Z,-24.4502,179.9578,502.474,4.2,mb,28,121,5.53,0.53,us,us7000myl1,2024-07-17T23:02:45.040Z,"south of the Fiji Islands",earthquake,13.54,8.4,0.115,21,reviewed,us,us
2024-07-03T23:28:01.716Z,-25.4165,-176.0848,10,5,mb,57,128,4.151,0.94,us,us7000mwyr,2024-07-03T23:59:06.040Z,"south of the Fiji Islands",earthquake,10.59,1.82,0.058,95,reviewed,us,us
2024-07-03T23:20:53.165Z,-34.3632,-178.5057,10,5.2,mb,61,70,4.108,1.01,us,us7000mwyi,2024-07-03T23:39:52.040Z,"south of the Kermadec Islands",earthquake,8.96,1.847,0.071,66,reviewed,us,us
2024-07-03T23:00:33.730Z,2.5299,127.0333,66.578,4.5,mb,44,118,1.778,0.68,us,us7000mybf,2024-07-17T22:55:37.040Z,"140 km NW of Tobelo, Indonesia",earthquake,7.58,7.056,0.098,31,reviewed,us,us
2024-07-03T22:39:59.792Z,-34.1508,-72.2483,16.772,4,mwr,37,141,0.721,0.66,us,us7000mwya,2024-07-03T23:01:03.040Z,"85 km SW of San Antonio, Chile",earthquake,4.53,4.722,0.052,36,reviewed,us,us
2024-07-03T22:06:05.120Z,38.796,-122.769333333333,3.78,2.76,md,89,32,0.008823,0.06,nc,nc75030397,2024-07-08T03:12:42.040Z,"2 km NNW of The Geysers, CA",earthquake,0.09,0.12,0.165,128,reviewed,nc,nc
2024-07-03T21:14:22.917Z,48.4652,-128.6639,10,4,mb,71,168,2.155,0.89,us,us7000mwxq,2024-07-03T22:00:14.530Z,"216 km WSW of Tofino, Canada",earthquake,8.01,1.989,0.1,27,reviewed,us,us
2024-07-03T20:46:41.706Z,47.4604,153.1087,79.568,4.7,mb,129,114,6.372,0.62,us,us6000na5g,2024-07-14T16:19:59.040Z,"Kuril Islands",earthquake,10.56,5.988,0.039,204,reviewed,us,us
2024-07-03T20:25:13.256Z,48.5102,-128.8556,10,4.9,mww,202,144,2.183,0.65,us,us6000na4y,2024-07-14T16:38:30.040Z,"227 km WSW of Tofino, Canada",earthquake,6.54,1.687,0.068,21,reviewed,us,us
2024-07-03T20:23:46.026Z,48.5928,-128.6725,10,4.3,mb,104,143,2.079,0.61,us,us6000na4w,2024-07-14T16:54:39.040Z,"212 km WSW of Tofino, Canada",earthquake,7.18,1.903,0.064,73,reviewed,us,us
2024-07-03T20:21:42.302Z,48.5794,-128.7066,10,4.3,mb,157,144,2.096,0.73,us,us6000na5b,2024-07-14T18:31:44.176Z,"215 km WSW of Tofino, Canada",earthquake,6.71,1.894,0.044,152,reviewed,us,us
2024-07-03T20:19:35.973Z,48.4656,-129.0821,10,4.5,mb,139,146,2.263,0.65,us,us7000mybh,2024-07-15T20:44:41.040Z,"245 km WSW of Tofino, Canada",earthquake,8.56,1.865,0.056,95,reviewed,us,us
2024-07-03T20:18:12.978Z,48.4575,-129.4151,10,4.6,mb,139,178,2.339,0.46,us,us6000na4t,2024-07-15T20:23:03.040Z,"268 km WSW of Tofino, Canada",earthquake,8.42,1.414,0.043,159,reviewed,us,us
2024-07-03T20:16:50.426Z,48.326,-128.9085,10,4.4,mb,60,142,2.349,0.58,us,us7000mybc,2024-07-15T19:58:20.040Z,"239 km WSW of Tofino, Canada",earthquake,9.05,1.893,0.085,40,reviewed,us,us
2024-07-03T20:13:24.684Z,48.74,-128.5301,10,4.2,mb,33,156,1.92,0.51,us,us7000mybg,2024-07-14T17:23:36.040Z,"197 km WSW of Tofino, Canada",earthquake,9.49,1.963,0.072,53,reviewed,us,us
2024-07-03T20:06:34.263Z,0.6661,67.3711,10,4.3,mb,10,154,5.626,0.56,us,us7000myba,2024-07-14T15:49:20.040Z,"Carlsberg Ridge",earthquake,13.35,1.939,0.265,4,reviewed,us,us
2024-07-03T19:59:15.702Z,48.4888,-128.7569,10,4.4,mb,162,146,2.191,0.69,us,us6000na4b,2024-07-14T15:21:26.114Z,"221 km WSW of Tofino, Canada",earthquake,6.96,1.854,0.042,168,reviewed,us,us
2024-07-03T19:31:08.572Z,27.8823,143.0124,10,4.5,mb,79,101,1.075,0.56,us,us6000na49,2024-07-14T15:02:09.040Z,"Bonin Islands, Japan region",earthquake,3.37,1.854,0.072,62,reviewed,us,us
2024-07-03T18:34:56.691Z,51.412,-178.8277,33.456,3.8,mb,51,196,0.142,0.63,us,us7000mwyc,2024-07-14T14:55:48.040Z,"160 km WSW of Adak, Alaska",earthquake,5.45,5.922,0.089,33,reviewed,us,us
2024-07-03T18:20:35.475Z,-22.955,-68.6552,100.893,5.3,mww,173,56,0.439,0.66,us,usd0011dnn,2024-07-24T14:06:27.789Z,"46 km W of San Pedro de Atacama, Chile",earthquake,6.76,0.935,0.058,29,reviewed,us,us
2024-07-03T16:23:17.189Z,31.4689,-115.6404,17.515,2.6,ml,18,115,0.145,0.54,us,us6000na22,2024-07-19T20:11:11.040Z,"59 km ENE of San Vicente, Mexico",earthquake,2.27,5.456,0.074,24,reviewed,us,us
2024-07-03T15:39:01.690Z,19.2653333333333,-155.399666666667,31.22,2.51,ml,60,90,0.02776,0.13,hv,hv74313511,2024-07-19T20:07:22.040Z,"10 km NE of Pāhala, Hawaii",earthquake,0.46,0.5,0.134056454084535,31,reviewed,hv,hv
2024-07-03T15:28:46.209Z,-35.4012,-179.5032,10,4.2,mb,20,247,2.787,1.14,us,us7000myb5,2024-07-25T22:25:46.040Z,"east of the North Island of New Zealand",earthquake,9.22,1.992,0.199,7,reviewed,us,us
2024-07-03T15:21:44.490Z,-6.3033,130.3797,151.41,4.6,mb,63,85,1.831,0.73,us,us6000na1s,2024-07-19T19:58:03.040Z,"273 km WSW of Tual, Indonesia",earthquake,8.67,6.783,0.077,50,reviewed,us,us
2024-07-03T15:13:27.121Z,19.102,95.8885,39.612,4.5,mb,19,160,1.972,0.41,us,us7000myb6,2024-07-12T02:43:54.040Z,"60 km WNW of Taungoo, Myanmar",earthquake,10.86,9.725,0.191,8,reviewed,us,us
2024-07-03T14:28:00.155Z,59.7659,-152.55,88.7,2.7,ml,,,,0.32,ak,ak0248i6x6s1,2024-07-05T12:57:13.040Z,"40 km W of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-07-03T13:39:29.547Z,46.5708,-66.0796,12.071,3.1,mb_lg,16,107,0.707,0.28,us,us6000na1e,2024-07-26T09:10:57.163Z,"67 km SW of Miramichi, Canada",earthquake,1.68,8.548,0.076,45,reviewed,us,us
2024-07-03T13:24:58.625Z,62.8471,-148.9396,4.4,3.2,ml,,,,0.97,ak,ak0248i6b3v9,2024-07-25T09:26:03.040Z,"60 km S of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-07-03T12:49:20.099Z,-6.0174,151.7414,10,4.6,mb,21,154,5.651,0.28,us,us7000myb2,2024-07-21T05:12:18.040Z,"184 km ESE of Kimbe, Papua New Guinea",earthquake,14.37,1.928,0.113,23,reviewed,us,us
2024-07-03T11:44:27.126Z,26.6717,-111.0789,10,5.3,mww,30,183,1.221,0.71,us,us6000na0d,2024-07-12T12:50:11.096Z,"77 km NNE of Loreto, Mexico",earthquake,6.52,1.919,0.037,69,reviewed,us,us
2024-07-03T10:41:18.335Z,-18.712,-177.8246,497.268,4.4,mb,114,40,3.472,0.53,us,us6000na0a,2024-07-11T08:27:53.040Z,"Fiji region",earthquake,12.21,8.375,0.056,93,reviewed,us,us
2024-07-03T10:06:19.033Z,-34.5367,-179.5659,52.63,4.6,mb,19,164,3.476,1.07,us,us7000myay,2024-07-11T08:21:36.040Z,"south of the Kermadec Islands",earthquake,5.23,9.607,0.158,12,reviewed,us,us
2024-07-03T08:42:59.520Z,19.2321666666667,-155.366166666667,33.87,2.65,ml,59,153,0.03008,0.12,hv,hv74312951,2024-07-10T06:51:31.040Z,"12 km ENE of Pāhala, Hawaii",earthquake,0.41,0.36,0.21951418944779,38,reviewed,hv,hv
2024-07-03T07:35:28.283Z,-11.231,166.8124,10,4.8,mb,27,116,9.579,0.7,us,us6000n9zq,2024-07-03T08:11:41.040Z,"124 km ESE of Lata, Solomon Islands",earthquake,13.65,1.947,0.114,24,reviewed,us,us
2024-07-03T07:17:28.285Z,-54.019,-2.4486,10,5.2,mb,30,91,17.72,0.73,us,us6000n9zp,2024-07-03T07:34:24.040Z,"southern Mid-Atlantic Ridge",earthquake,13.67,1.91,0.089,42,reviewed,us,us
2024-07-03T07:08:10.052Z,-22.7806,-179.4002,519.163,4.4,mb,54,96,4.212,0.78,us,us6000n9zn,2024-07-03T08:16:57.040Z,"south of the Fiji Islands",earthquake,9.29,6.976,0.047,131,reviewed,us,us
2024-07-03T06:20:18.930Z,17.971,-66.9401,4,3.22,md,15,181,0.1731,0.17,pr,pr2024185000,2024-07-03T08:43:57.040Z,"3 km SW of Fuig, Puerto Rico",earthquake,0.6,0.99,0.11,7,reviewed,pr,pr
2024-07-03T05:57:15.640Z,19.3821666666667,-155.236833333333,1.96,2.67,ml,38,75,0.009266,0.1,hv,hv74312666,2024-07-10T05:34:06.040Z,"6 km S of Volcano, Hawaii",earthquake,0.2,0.17,0.125109903484608,13,reviewed,hv,hv
2024-07-03T05:41:42.000Z,20.2693333333333,-156.017833333333,10.86,2.82,ml,47,150,0.3837,0.16,hv,hv74312646,2024-07-04T07:42:51.040Z,"19 km W of Hāwī, Hawaii",earthquake,0.66,0.86,0.141360697232718,7,reviewed,hv,hv
2024-07-03T04:36:08.431Z,-20.9374,-68.9127,99.332,4.1,mb,21,73,0.547,0.6,us,us6000n9z0,2024-07-16T00:23:30.040Z,"75 km WNW of Ollagüe, Chile",earthquake,6.05,7.804,0.158,11,reviewed,us,us
2024-07-03T04:29:26.677Z,51.7984,-170.7891,35,2.8,ml,16,226,1.128,0.97,us,us7000mwy6,2024-07-08T02:11:42.040Z,"182 km SW of Nikolski, Alaska",earthquake,6.88,2.021,0.115,10,reviewed,us,us
2024-07-03T02:56:03.396Z,36.1507,74.6611,47.672,4,mb,28,89,2.744,0.96,us,us7000myar,2024-07-16T00:10:25.040Z,"19 km S of Barishal, Pakistan",earthquake,7.71,6.255,0.163,10,reviewed,us,us
2024-07-03T02:52:57.480Z,37.5456666666667,-117.966666666667,2.8,2.57,md,28,142,0.3191,0.07,nc,nc75030031,2024-07-08T01:46:42.040Z,"19 km NNE of Deep Springs, CA",earthquake,0.4,2.27,0.161,27,reviewed,nc,nc
2024-07-03T02:42:58.872Z,36.1033,74.6656,49.766,4.6,mb,69,52,2.703,0.69,us,us6000n9yf,2024-07-16T00:02:49.218Z,"24 km S of Barishal, Pakistan",earthquake,7.14,6.218,0.079,48,reviewed,us,us
2024-07-03T02:20:22.723Z,44.0683,156.5302,10,5,mb,84,78,9.071,0.76,us,us6000n9yc,2024-07-15T05:30:24.040Z,"North Pacific Ocean",earthquake,8.84,1.791,0.03,345,reviewed,us,us
2024-07-03T02:04:47.060Z,17.9295,-66.8571666666667,10.41,2.91,md,19,196,0.04396,0.18,pr,pr71454538,2024-07-03T02:18:01.090Z,"6 km SSE of Maria Antonia, Puerto Rico",earthquake,0.57,0.44,0.0609081123416817,7,reviewed,pr,pr
2024-07-03T01:04:17.392Z,25.4679,106.5625,9.229,4.4,mb,20,97,6.832,0.62,us,us7000myaq,2024-07-15T05:02:58.040Z,"93 km NE of Zhelou, China",earthquake,7.95,5.485,0.17,10,reviewed,us,us
2024-07-03T00:28:13.639Z,52.0827,-170.921,43.923,4.3,mwr,94,177,0.936,0.8,us,us6000n9y1,2024-07-19T19:50:51.040Z,"169 km SW of Nikolski, Alaska",earthquake,5.91,6.824,0.089,12,reviewed,us,us
2024-07-03T00:20:39.629Z,52.0523,-170.8649,42.785,4.6,mwr,171,173,0.938,0.77,us,us6000n9xz,2024-07-19T19:41:22.040Z,"168 km SW of Nikolski, Alaska",earthquake,6.51,6.023,0.065,23,reviewed,us,us
2024-07-03T00:10:15.645Z,31.672,-104.19,6.7151,2.8,ml,33,68,0.1,0.1,tx,tx2024myex,2024-07-19T19:13:10.040Z,"54 km NW of Toyah, Texas",earthquake,0.4949405427220516,0.7173262442083376,0.2,24,reviewed,tx,tx
2024-07-03T00:06:04.308Z,31.671,-104.198,5.3821,2.7,ml,29,62,0.1,0.1,tx,tx2024myeu,2024-07-19T20:12:27.040Z,"55 km NW of Toyah, Texas",earthquake,0.5976540956688294,0.8468477777127001,0.1,17,reviewed,tx,tx
2024-07-03T00:04:35.395Z,31.666,-104.19,5.4077,3.5,ml,32,62,0.1,0.1,tx,tx2024myet,2024-07-19T18:38:14.040Z,"54 km NW of Toyah, Texas",earthquake,0.5337162946900075,0.801377962952591,0.2,18,reviewed,tx,tx
2024-07-02T23:45:50.120Z,44.3954,-115.567,6.203,2.5,ml,23,56,0.593,1.09,us,us6000n9xn,2024-07-19T18:27:00.040Z,"34 km N of Lowman, Idaho",earthquake,1.41,5.224,0.062,34,reviewed,us,us
2024-07-02T23:41:43.140Z,-6.2551,147.6859,59.668,4.4,mb,28,188,3.172,0.94,us,us6000n9xp,2024-07-19T18:32:13.602Z,"37 km NNW of Finschhafen, Papua New Guinea",earthquake,10.81,9.062,0.123,19,reviewed,us,us
2024-07-02T23:41:24.994Z,31.666,-104.192,5.1001,2.9,ml,23,62,0.1,0.1,tx,tx2024mydy,2024-07-19T19:04:21.040Z,"54 km NW of Toyah, Texas",earthquake,0.6066144117820855,1.40041958342298,0.1,14,reviewed,tx,tx
2024-07-02T23:39:59.741Z,31.67,-104.189,5.946,3.7,ml,32,61,0.1,0.1,tx,tx2024mydx,2024-07-19T18:22:20.040Z,"54 km NW of Toyah, Texas",earthquake,0.5817296984879818,0.7235525152440234,0.1,19,reviewed,tx,tx
2024-07-02T23:22:59.577Z,-20.9382,-178.7925,619.214,4.5,mb,58,82,3.36,0.83,us,us6000n9xc,2024-07-19T18:15:49.040Z,"Fiji region",earthquake,13.29,8.261,0.085,40,reviewed,us,us
2024-07-02T22:58:37.992Z,31.671,-104.193,5.9204,3.1,ml,36,61,0.1,0.1,tx,tx2024mycm,2024-07-19T18:11:27.040Z,"54 km NW of Toyah, Texas",earthquake,0.5805087261368705,0.7160713557581948,0.2,18,reviewed,tx,tx
2024-07-02T22:58:18.101Z,3.0721,129.3192,10,4.2,mb,15,149,3.005,0.77,us,us7000my2t,2024-07-12T01:45:13.040Z,"200 km W of Tobi Village, Palau",earthquake,9.35,1.964,0.167,10,reviewed,us,us
2024-07-02T22:54:00.250Z,31.669,-104.192,5.6384,2.5,ml,31,61,0.1,0.1,tx,tx2024mycj,2024-07-19T18:07:09.040Z,"54 km NW of Toyah, Texas",earthquake,0.6284990545679857,0.8432219656400272,0.1,19,reviewed,tx,tx
2024-07-02T22:42:45.168Z,-31.7381,-71.8116,39.419,4.2,mwr,54,83,1.072,0.7,us,us6000n9x5,2024-07-21T09:32:59.040Z,"61 km W of Illapel, Chile",earthquake,4.46,6.36,0.068,21,reviewed,us,us
2024-07-02T22:07:26.165Z,-0.6616,122.6595,10,4.6,mb,45,52,2.574,1.1,us,us6000n9x1,2024-07-19T17:52:30.040Z,"35 km NNW of Luwuk, Indonesia",earthquake,6.93,1.866,0.099,30,reviewed,us,us
2024-07-02T21:36:10.217Z,83.8485,-3.3074,10,4.3,mb,25,84,5.429,1.16,us,us6000n9wy,2024-07-19T17:44:42.040Z,"north of Svalbard",earthquake,10.84,1.926,0.129,17,reviewed,us,us
2024-07-02T21:28:19.290Z,18.9406666666667,-67.5585,8.27,3.2,md,17,194,0.8198,0.25,pr,pr71454503,2024-07-19T17:41:51.040Z,"69 km NW of San Antonio, Puerto Rico",earthquake,0.91,1.69,0.0485883437455046,11,reviewed,pr,pr
2024-07-02T21:17:41.070Z,18.6751666666667,-66.6006666666667,23.62,2.85,md,14,232,0.2083,0.3,pr,pr71454508,2024-07-02T21:52:55.910Z,"24 km N of Garrochales, Puerto Rico",earthquake,1.25,2.68,0.0842605132771321,8,reviewed,pr,pr
2024-07-02T20:31:20.125Z,-28.4967,-177.288,46.368,4.7,mb,39,102,0.934,0.95,us,us7000my2s,2024-07-11T19:37:13.040Z,"Kermadec Islands region",earthquake,9.26,4.092,0.106,27,reviewed,us,us
2024-07-02T20:27:15.999Z,-29.875,-178.3934,108.094,4.6,mb,42,79,0.737,0.77,us,us6000n9vy,2024-07-11T19:31:28.040Z,"Kermadec Islands, New Zealand",earthquake,7.96,5.923,0.103,28,reviewed,us,us
2024-07-02T19:34:35.103Z,34.7863,24.8899,10,4.8,mww,94,75,0.5,0.64,us,us6000n9v3,2024-07-11T19:00:14.565Z,"29 km S of Moíres, Greece",earthquake,4.96,1.803,0.06,27,reviewed,us,us
2024-07-02T18:52:11.658Z,34.7594,24.8639,10,4.8,mww,80,71,0.528,0.67,us,us6000n9uy,2024-07-11T18:44:00.275Z,"32 km S of Moíres, Greece",earthquake,4.67,1.324,0.073,18,reviewed,us,us
2024-07-02T18:51:52.720Z,19.1036666666667,-66.679,20.49,3.11,md,15,279,0.6391,0.16,pr,pr71454488,2024-07-02T19:56:43.690Z,"69 km N of Carrizales, Puerto Rico",earthquake,0.77,31.61,0.0690685260482684,10,reviewed,pr,pr
2024-07-02T18:19:23.450Z,-35.5444,-179.4508,37.833,4.7,mb,50,128,2.705,1.03,us,us6000n9ux,2024-07-11T15:56:11.040Z,"east of the North Island of New Zealand",earthquake,10.52,6.08,0.123,20,reviewed,us,us
2024-07-02T18:00:35.095Z,52.3987,-172.8637,14.06,2.7,ml,15,181,0.73,0.86,us,us6000n9ur,2024-07-22T16:50:41.040Z,"93 km ENE of Atka, Alaska",earthquake,5.24,6.018,0.105,12,reviewed,us,us
2024-07-02T17:11:41.960Z,66.014,-166.5669,9.887,2.6,ml,12,184,0.723,0.27,us,us6000n9uf,2024-07-22T17:00:51.040Z,"35 km SW of Shishmaref, Alaska",earthquake,3.1,4.468,0.105,12,reviewed,us,us
2024-07-02T16:49:08.240Z,9.013,126.9102,10,4.4,mb,31,125,2.338,0.66,us,us7000my2n,2024-07-27T18:29:40.040Z,"67 km ENE of Aras-asan, Philippines",earthquake,9.76,1.867,0.126,21,reviewed,us,us
2024-07-02T16:34:49.460Z,17.9651666666667,-66.9545,14.43,3.13,md,16,184,0.0442,0.11,pr,pr71454463,2024-07-02T23:08:54.359Z,"4 km WSW of Fuig, Puerto Rico",earthquake,0.62,0.57,0.105979470870318,9,reviewed,pr,pr
2024-07-02T16:27:17.295Z,68.6098,-146.2629,0,2.7,ml,,,,0.52,ak,ak0248gkkm7l,2024-07-27T18:11:58.040Z,"61 km NNW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-07-02T16:22:31.717Z,40.0597,-132.6944,10,3.8,mb,60,215,6.205,0.77,us,us6000n9u1,2024-07-27T18:06:19.040Z,"North Pacific Ocean",earthquake,5.19,1.999,0.208,7,reviewed,us,us
2024-07-02T16:17:46.749Z,-24.284,-67.2224,235.212,4,mb,21,76,1.59,0.51,us,us6000n9u0,2024-07-27T17:07:52.040Z,"92 km W of San Antonio de los Cobres, Argentina",earthquake,8.02,11.894,0.259,5,reviewed,us,us
2024-07-02T15:39:22.030Z,19.0398333333333,-66.701,15,3.37,md,16,225,0.5829,0.23,pr,pr71454458,2024-07-27T17:03:08.040Z,"62 km N of Carrizales, Puerto Rico",earthquake,0.7,1.25,0.0858633398577859,8,reviewed,pr,pr
2024-07-02T15:32:47.223Z,10.0697,126.1126,63.604,5,mb,146,44,3.027,0.74,us,us6000n9tu,2024-07-27T17:01:03.040Z,"9 km NE of Santa Monica, Philippines",earthquake,8.21,4.608,0.039,214,reviewed,us,us
2024-07-02T15:32:43.011Z,35.5084,142.687,6.603,4.7,mww,172,52,3.369,0.72,us,us6000n9tt,2024-07-27T16:54:27.040Z,"169 km E of Hasaki, Japan",earthquake,6.94,3.681,0.089,12,reviewed,us,us
2024-07-02T15:13:46.415Z,-22.2804,-179.4865,581.756,4.4,mb,107,90,4.132,0.76,us,us7000my2m,2024-07-27T16:40:55.040Z,"south of the Fiji Islands",earthquake,6.76,6.79,0.064,75,reviewed,us,us
2024-07-02T15:07:28.051Z,40.4122,-125.804,15.9,2.7,ml,22,256,1.285,0.65,us,us6000n9tr,2024-07-27T16:02:06.040Z,"131 km W of Ferndale, California",earthquake,2.71,8.161,0.041,78,reviewed,us,us
2024-07-02T15:03:29.309Z,-21.5931,-68.6325,149.214,4.2,mb,16,63,0.602,0.69,us,us6000n9tq,2024-07-27T16:00:19.040Z,"56 km SW of Ollagüe, Chile",earthquake,4.13,8.047,0.263,4,reviewed,us,us
2024-07-02T14:49:23.638Z,31.73,-104.515,4.5105,2.8,ml,39,58,0,0.1,tx,tx2024mxmk,2024-07-27T15:52:15.040Z,"51 km SSW of Whites City, New Mexico",earthquake,1.2313242348161606,0.5674772303185757,0.2,22,reviewed,tx,tx
2024-07-02T14:17:32.227Z,51.7858,-176.5381,87.353,3.8,mb,73,176,0.133,0.54,us,us7000my2p,2024-07-27T15:53:30.040Z,"11 km SE of Adak, Alaska",earthquake,9.96,6.185,0.066,59,reviewed,us,us
2024-07-02T10:06:00.552Z,-5.5746,153.3739,26.853,4.6,mb,30,165,7.241,0.53,us,us6000n9sv,2024-07-02T10:27:54.040Z,"183 km SE of Kokopo, Papua New Guinea",earthquake,12.37,6.948,0.119,21,reviewed,us,us
2024-07-02T09:17:40.099Z,-35.3468,-179.4622,42.652,4.8,mww,52,84,2.85,0.57,us,us6000n9ss,2024-07-26T09:05:04.040Z,"east of the North Island of New Zealand",earthquake,10.86,5.971,0.11,8,reviewed,us,us
2024-07-02T08:31:57.930Z,34.0865,-119.013,16.77,3.01,ml,91,121,0.03972,0.27,ci,ci40816784,2024-07-07T08:33:34.319Z,"15 km S of Camarillo, CA",earthquake,0.3,0.46,0.147,216,reviewed,ci,ci
2024-07-02T07:26:05.157Z,55.7319,-149.2519,0.9,2.8,ml,,,,0.77,ak,ak0248gf7h43,2024-07-26T15:22:13.098Z,"279 km SE of Chiniak, Alaska",earthquake,,3.8,,,reviewed,ak,ak
2024-07-02T06:44:38.292Z,51.2617,179.3349,34.716,3,ml,18,248,0.119,0.51,us,us6000ng5b,2024-07-28T05:10:24.040Z,"287 km WSW of Adak, Alaska",earthquake,4.7,10.996,0.085,18,reviewed,us,us
2024-07-02T06:23:52.061Z,26.446,125.187,229.668,4.6,mb,80,72,2.231,1.04,us,us6000n9s8,2024-07-16T13:25:29.040Z,"182 km N of Hirara, Japan",earthquake,7.73,6.937,0.048,129,reviewed,us,us
2024-07-02T06:05:10.650Z,-35.4682,-179.4071,10,4.8,mb,30,164,2.785,0.96,us,us6000n9s3,2024-07-16T13:10:50.040Z,"east of the North Island of New Zealand",earthquake,10.89,1.954,0.139,16,reviewed,us,us
2024-07-02T05:51:48.001Z,-26.9475,178.5963,610.314,4.6,mb,56,79,3.829,0.56,us,us7000my28,2024-07-16T09:23:04.040Z,"south of the Fiji Islands",earthquake,6.72,9.259,0.08,46,reviewed,us,us
2024-07-02T04:53:55.205Z,-20.7596,-178.2371,576.628,4.4,mb,25,76,2.864,0.56,us,us7000my27,2024-07-10T00:00:41.040Z,"Fiji region",earthquake,14,9.993,0.149,13,reviewed,us,us
2024-07-02T04:08:45.183Z,-6.6807,128.8626,209.667,4.3,mb,19,68,5.034,0.9,us,us7000my26,2024-07-09T23:49:05.040Z,"289 km NE of Lospalos, Timor Leste",earthquake,5.69,10.811,0.217,6,reviewed,us,us
2024-07-02T03:46:11.155Z,-8.7366,-74.9261,131.814,4.5,mb,69,69,3.74,0.86,us,us6000n9rs,2024-07-09T23:34:07.040Z,"24 km W of Honoria, Peru",earthquake,9.1,5.969,0.07,59,reviewed,us,us
2024-07-02T03:30:48.104Z,3.096,126.7738,54.756,4.5,mb,55,78,2.383,0.82,us,us6000n9rn,2024-07-09T23:24:51.040Z,"204 km NW of Tobelo, Indonesia",earthquake,7.39,6.242,0.099,31,reviewed,us,us
2024-07-02T03:14:56.726Z,-35.3377,-179.4259,10,4.3,mb,19,154,2.876,0.54,us,us7000my25,2024-07-09T22:50:07.040Z,"east of the North Island of New Zealand",earthquake,9.11,1.93,0.202,7,reviewed,us,us
2024-07-02T03:01:06.571Z,3.1535,127.0405,35,4.4,mb,22,134,2.388,0.76,us,us7000my23,2024-07-09T22:33:15.040Z,"190 km NW of Tobelo, Indonesia",earthquake,9.09,1.914,0.161,12,reviewed,us,us
2024-07-02T02:53:05.406Z,54.4022,-161.6837,12.3,2.8,ml,,,,0.65,ak,ak0248gce3kf,2024-07-26T15:21:57.782Z,"83 km SSE of King Cove, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2024-07-02T02:46:03.531Z,-6.279,130.1055,164.84,4.9,mb,82,68,1.756,0.63,us,us6000n9rg,2024-07-09T22:16:58.040Z,"Banda Sea",earthquake,8.21,5.581,0.066,72,reviewed,us,us
2024-07-02T02:45:55.370Z,-15.8477,-74.6876,35,4.3,mb,21,137,4.37,0.69,us,us6000n9rh,2024-07-09T22:18:39.040Z,"35 km W of Atiquipa, Peru",earthquake,10.72,1.95,0.111,23,reviewed,us,us
2024-07-02T01:52:44.970Z,32.6741667,-115.7038333,11.44,3.19,ml,63,35,0.03123,0.28,ci,ci40816568,2024-07-07T23:58:38.040Z,"15 km NW of Progreso, B.C., MX",earthquake,0.24,0.43,0.165,122,reviewed,ci,ci
